deal_id,announcement_date,resolution_date,target_name,acquirer_name,deal_value_musd,industry,sector,target_country,acquirer_country,deal_status,payment_method,target_public,acquirer_public,regulatory_review,rumor_or_leak,source_notes,market_volatility_proxy,interest_rate_proxy,deal_completed
DEAL000663,2004-07-06,2005-03-10,Target_000663,Acquirer_002117,41.8,Technology,Semiconductors,India,India,completed,cash,private,public,standard,no,synthetic,19.28,5.272179272244028,1
DEAL000664,2015-07-17,2016-05-03,Target_000664,Acquirer_001187,2503.3,Materials,Metals & Mining,US,India,completed,cash,private,public,standard,no,synthetic,12.16,3.344265729567746,1
DEAL000665,2017-11-02,2018-11-11,Target_000665,Acquirer_002719,146.6,Energy,Oil & Gas,US,UK,completed,mixed,private,private,standard,no,synthetic,20.75,2.8184302576028006,1
DEAL000666,1996-02-06,1996-05-13,Target_000666,Acquirer_001594,418.5,Industrials,Aerospace & Defense,Germany,Germany,completed,mixed,public,public,standard,no,synthetic,20.86,5.697927136719437,1
DEAL000667,2018-10-24,2019-08-20,Target_000667,Acquirer_002974,527.8,Materials,Metals & Mining,US,Germany,completed,cash,public,private,standard,no,synthetic,20.84,3.115370049579801,1
DEAL000668,1998-02-25,1998-07-26,Target_000668,Acquirer_001422,499.5,Healthcare,Pharmaceuticals,Australia,US,cancelled,cash,private,public,standard,no,synthetic,20.11,5.2459344111298085,0
DEAL000669,2001-10-18,2002-05-14,Target_000669,Acquirer_004071,,Energy,Utilities,US,UK,withdrawn,stock,private,public,standard,no,synthetic,28.51,4.8446989528749205,0
DEAL000670,2012-05-21,2013-01-25,Target_000670,Acquirer_000898,15348.0,Technology,Software,UK,Japan,completed,stock,private,public,standard,unknown,synthetic,18.53,3.167451007046002,1
DEAL000671,2018-12-07,2019-01-14,Target_000671,Acquirer_004930,149.7,Technology,Semiconductors,US,UK,withdrawn,stock,public,private,standard,no,synthetic,23.25,3.948878022770228,0
DEAL000672,2023-11-14,2024-07-02,Target_000672,Acquirer_001867,142.5,Energy,Oil & Gas,US,US,completed,stock,private,public,standard,no,synthetic,19.3,7.403160510375796,1
DEAL000673,2011-11-24,2012-07-20,Target_000673,Acquirer_000219,184.4,Financials,Insurance,China,US,withdrawn,unknown,private,public,standard,no,synthetic,18.5,4.451163947579231,0
DEAL000674,1996-01-04,1996-10-04,Target_000674,Acquirer_004396,528.3,Technology,Software,India,Australia,completed,stock,public,public,standard,no,synthetic,13.3,6.139324039416352,1
DEAL000675,2023-11-29,2024-06-03,Target_000675,Acquirer_002356,23.3,Technology,Software,Canada,China,completed,stock,public,private,standard,no,synthetic,17.32,7.060772269175074,1
DEAL000676,2015-02-12,2015-09-10,Target_000676,Acquirer_004858,21962.5,Technology,Hardware,UK,Canada,terminated,mixed,public,private,extended,yes,synthetic,16.88,3.453472159977536,0
DEAL000677,2008-07-23,2009-02-09,Target_000677,Acquirer_003727,151.7,Financials,Insurance,Japan,China,completed,stock,public,public,standard,no,synthetic,27.31,4.43332055476548,1
DEAL000678,2011-11-07,2012-01-26,Target_000678,Acquirer_002484,131.7,Industrials,Transportation,Japan,US,failed,stock,public,public,none,unknown,synthetic,18.2,4.255813010149782,0
DEAL000679,2008-03-27,2008-08-12,Target_000679,Acquirer_001422,313.2,Materials,Construction Materials,Japan,US,cancelled,cash,private,private,none,no,synthetic,25.89,5.043230873817637,0
DEAL000680,2004-05-18,2005-03-20,Target_000680,Acquirer_001122,1905.2,Energy,Renewables,US,Germany,completed,cash,public,public,standard,no,synthetic,19.55,5.744580729505459,1
DEAL000681,2010-03-23,2010-10-04,Target_000681,Acquirer_001051,322.3,Energy,Renewables,Australia,US,completed,mixed,private,public,standard,yes,synthetic,22.7,3.6863531673843113,1
DEAL000682,2018-03-14,2018-07-30,Target_000682,Acquirer_003379,423.8,Technology,Software,US,China,cancelled,stock,private,public,standard,no,synthetic,22.99,2.7639556395861145,0
DEAL000683,2006-04-15,2006-07-16,Target_000683,Acquirer_004767,22.0,Financials,Asset Management,Germany,Japan,cancelled,mixed,private,private,standard,yes,synthetic,20.08,4.620442985245973,0
DEAL000684,2009-10-02,2010-09-20,Target_000684,Acquirer_003048,9.0,Healthcare,Medical Devices,France,US,completed,cash,public,public,standard,unknown,synthetic,24.67,3.2009785559785198,1
DEAL000685,2013-12-03,2014-09-13,Target_000685,Acquirer_004604,223.8,Financials,Banks,Canada,UK,completed,cash,private,public,standard,no,synthetic,17.36,3.654007159641285,1
DEAL000686,1997-02-15,1997-07-31,Target_000686,Acquirer_001792,177.3,Energy,Renewables,US,US,cancelled,cash,public,public,none,no,synthetic,21.06,5.482136954652939,0
DEAL000687,2013-11-02,2014-08-03,Target_000687,Acquirer_003621,418.9,Industrials,Transportation,China,Canada,completed,mixed,public,public,standard,no,synthetic,18.21,4.239897679560694,1
DEAL000688,2010-12-09,2011-05-22,Target_000688,Acquirer_000016,768.0,Financials,Asset Management,UK,UK,completed,cash,public,public,standard,no,synthetic,17.66,4.34015776001829,1
DEAL000689,2017-08-02,2018-03-15,Target_000689,Acquirer_001532,38.5,Materials,Construction Materials,US,US,completed,mixed,public,public,standard,no,synthetic,16.65,3.153161454791418,1
DEAL000690,1999-01-05,1999-09-15,Target_000690,Acquirer_001116,506.0,Energy,Oil & Gas,US,France,failed,unknown,private,public,standard,no,synthetic,18.4,6.111061962222809,0
DEAL000691,2018-09-28,2019-04-11,Target_000691,Acquirer_000925,71.3,Energy,Utilities,India,US,withdrawn,mixed,private,public,standard,unknown,synthetic,18.35,2.8079096481435752,0
DEAL000692,2003-12-17,2004-06-07,Target_000692,Acquirer_003054,415.7,Industrials,Transportation,India,UK,completed,stock,private,public,standard,no,synthetic,20.0,5.14448771968234,1
DEAL000693,2011-07-26,2011-10-10,Target_000693,Acquirer_001731,2188.7,Materials,Chemicals,China,UK,withdrawn,stock,private,public,standard,no,synthetic,16.6,3.3467717359985545,0
DEAL000694,2001-06-11,2002-02-10,Target_000694,Acquirer_002778,104.1,Materials,Construction Materials,UK,China,completed,cash,public,private,standard,no,synthetic,23.74,4.9394797799616965,1
DEAL000695,2024-08-30,2025-06-28,Target_000695,Acquirer_002723,29.2,Materials,Chemicals,UK,Canada,completed,stock,public,private,none,unknown,synthetic,15.83,9.0,1
DEAL000696,2005-02-19,2005-07-20,Target_000696,Acquirer_000966,127.7,Industrials,Aerospace & Defense,China,Australia,cancelled,stock,public,public,standard,unknown,synthetic,21.08,5.382216876309137,0
DEAL000697,2021-10-31,2022-06-27,Target_000697,Acquirer_002608,200.7,Consumer,Media,Germany,India,completed,cash,private,public,standard,yes,synthetic,18.39,2.511515833330032,1
DEAL000698,2023-02-01,2023-07-13,Target_000698,Acquirer_002881,1022.6,Healthcare,Medical Devices,China,France,withdrawn,stock,private,public,standard,yes,synthetic,17.71,7.847828396045904,0
DEAL000699,1999-10-03,2000-03-21,Target_000699,Acquirer_003235,52.2,Healthcare,Pharmaceuticals,Japan,India,withdrawn,cash,public,public,standard,unknown,synthetic,18.14,5.300722216944494,0
DEAL000700,2015-03-03,2015-09-28,Target_000700,Acquirer_003082,189.9,Healthcare,Pharmaceuticals,Canada,India,completed,stock,public,private,standard,no,synthetic,17.8,3.5263518189894896,1
DEAL000701,2011-04-14,2011-09-10,Target_000701,Acquirer_004589,70.1,Materials,Chemicals,US,Germany,completed,cash,public,public,none,no,synthetic,20.63,3.828399621646541,1
DEAL000702,2022-08-14,2023-04-09,Target_000702,Acquirer_003950,179.0,Healthcare,Medical Devices,Canada,US,completed,cash,public,private,standard,no,synthetic,16.8,5.128103119738777,1
DEAL000703,2011-11-01,2012-03-15,Target_000703,Acquirer_001919,53.8,Industrials,Transportation,US,US,withdrawn,cash,public,public,none,no,synthetic,18.66,4.603245816427696,0
DEAL000704,2021-11-04,2022-07-25,Target_000704,Acquirer_003978,,Materials,Chemicals,India,UK,completed,stock,public,public,standard,yes,synthetic,12.21,2.762215321832735,1
DEAL000705,2015-01-16,2015-06-23,Target_000705,Acquirer_001720,3544.6,Energy,Utilities,Australia,US,completed,stock,private,public,standard,no,synthetic,16.13,2.969959088712938,1
DEAL000706,2022-07-15,2022-12-25,Target_000706,Acquirer_002746,490.8,Technology,Semiconductors,US,US,completed,mixed,public,public,standard,no,synthetic,20.83,5.007771044778256,1
DEAL000707,2014-02-24,2014-08-31,Target_000707,Acquirer_004480,,Consumer,Retail,US,US,completed,cash,private,public,none,yes,synthetic,21.21,3.8576880477113984,1
DEAL000708,2023-12-14,2024-07-13,Target_000708,Acquirer_002592,149.6,Financials,Banks,China,US,completed,unknown,private,public,standard,no,synthetic,19.66,7.993590998228841,1
DEAL000709,2011-12-01,2012-08-20,Target_000709,Acquirer_004640,116.2,Energy,Utilities,India,US,completed,unknown,private,private,standard,no,synthetic,15.49,3.713336147558561,1
DEAL000710,2016-10-03,2017-05-08,Target_000710,Acquirer_000872,131.3,Healthcare,Medical Devices,France,Australia,completed,mixed,public,private,standard,no,synthetic,16.11,3.3322689212926107,1
DEAL000711,2007-06-02,2007-10-31,Target_000711,Acquirer_003883,93.7,Financials,Banks,US,US,completed,cash,public,public,standard,no,synthetic,25.59,4.008804005938116,1
DEAL000712,2001-06-11,2001-10-06,Target_000712,Acquirer_004011,274.5,Consumer,Food & Beverage,France,UK,terminated,stock,public,public,standard,unknown,synthetic,20.32,5.313327361981386,0
DEAL000713,2024-04-19,2024-08-20,Target_000713,Acquirer_004398,2761.1,Consumer,Media,US,US,withdrawn,cash,public,public,none,no,synthetic,14.57,9.0,0
DEAL000714,2001-01-08,2001-07-14,Target_000714,Acquirer_004275,95.7,Industrials,Transportation,US,US,completed,stock,public,public,none,no,synthetic,25.53,5.665822501678765,1
DEAL000715,2022-02-20,2022-11-02,Target_000715,Acquirer_003930,103.5,Financials,Asset Management,China,Australia,completed,unknown,private,public,none,no,synthetic,17.34,4.542694644930671,1
DEAL000716,2011-03-22,2011-10-27,Target_000716,Acquirer_003489,348.1,Healthcare,Medical Devices,UK,Australia,completed,mixed,public,public,none,yes,synthetic,13.76,3.919434955953245,1
DEAL000717,2021-07-24,2021-12-09,Target_000717,Acquirer_000979,1035.0,Technology,Software,US,Japan,completed,mixed,public,public,standard,no,synthetic,21.02,2.7503094836938966,1
DEAL000718,2009-04-23,2009-10-03,Target_000718,Acquirer_003489,85.8,Consumer,Media,Japan,India,failed,stock,private,private,none,no,synthetic,24.61,4.616296750974637,0
DEAL000719,1999-05-10,1999-11-16,Target_000719,Acquirer_000711,156.0,Consumer,Retail,Japan,US,cancelled,stock,public,public,standard,no,synthetic,19.59,5.40740915404594,0
DEAL000720,2016-02-09,2016-10-09,Target_000720,Acquirer_000087,150.2,Financials,Banks,Germany,US,completed,stock,public,public,standard,yes,synthetic,14.69,4.064485537428924,1
DEAL000721,1999-08-10,2000-04-25,Target_000721,Acquirer_003546,67.9,Materials,Metals & Mining,Germany,US,completed,unknown,public,public,standard,no,synthetic,19.91,5.628004310196539,1
DEAL000722,2010-11-08,2011-08-28,Target_000722,Acquirer_002484,170.7,Consumer,Telecom,Japan,US,completed,mixed,public,public,standard,no,synthetic,19.87,4.469809437608224,1
DEAL000723,2016-11-18,2017-07-24,Target_000723,Acquirer_000926,464.8,Energy,Utilities,India,France,completed,stock,public,private,standard,no,synthetic,15.05,3.8184129330205447,1
DEAL000724,2008-12-11,2009-08-09,Target_000724,Acquirer_000747,605.0,Financials,Banks,Canada,China,cancelled,cash,private,public,standard,no,synthetic,33.44,3.590336532992465,0
DEAL000725,1997-12-26,1998-04-17,Target_000725,Acquirer_004688,79.4,Technology,Software,US,US,completed,mixed,public,private,none,yes,synthetic,20.58,6.16210278464674,1
DEAL000726,2019-04-21,2019-11-01,Target_000726,Acquirer_002750,501.7,Healthcare,Pharmaceuticals,France,UK,completed,stock,public,public,standard,no,synthetic,21.33,2.39003006435385,1
DEAL000727,2014-03-03,2014-11-11,Target_000727,Acquirer_001325,95.7,Technology,IT Services,China,US,completed,cash,private,public,none,no,synthetic,17.07,3.7166515095247616,1
DEAL000728,2023-01-15,2023-06-05,Target_000728,Acquirer_001564,262.3,Energy,Oil & Gas,Japan,US,completed,stock,public,public,standard,no,synthetic,15.89,7.0819104372917625,1
DEAL000729,2018-06-06,2019-01-17,Target_000729,Acquirer_003533,525.7,Consumer,Retail,US,China,completed,cash,private,public,standard,no,synthetic,20.81,2.6871506284281907,1
DEAL000730,1999-02-05,1999-12-09,Target_000730,Acquirer_001955,1803.8,Industrials,Transportation,China,Germany,completed,mixed,public,public,standard,unknown,synthetic,19.48,5.881598610296973,1
DEAL000731,2022-01-30,2022-07-30,Target_000731,Acquirer_004978,183.2,Healthcare,Medical Devices,Japan,France,withdrawn,stock,public,public,standard,no,synthetic,15.05,5.5416034560243705,0
DEAL000732,2018-04-08,2018-09-10,Target_000732,Acquirer_004350,3159.4,Technology,IT Services,US,China,withdrawn,stock,private,private,standard,no,synthetic,18.75,3.692978772750088,0
DEAL000733,2002-05-16,2002-12-02,Target_000733,Acquirer_004047,149.6,Technology,IT Services,China,Japan,completed,unknown,private,public,standard,no,synthetic,23.17,4.705801775146553,1
DEAL000734,1998-12-21,1999-09-25,Target_000734,Acquirer_003586,112.4,Technology,Software,Germany,US,completed,cash,public,public,standard,no,synthetic,17.5,4.953413411642181,1
DEAL000735,1998-12-13,1999-09-04,Target_000735,Acquirer_001884,4356.4,Energy,Utilities,UK,India,completed,mixed,private,private,standard,no,synthetic,15.1,5.498010671252214,1
DEAL000736,2003-06-20,2003-09-21,Target_000736,Acquirer_001817,983.0,Healthcare,Pharmaceuticals,UK,China,cancelled,mixed,private,private,standard,no,synthetic,16.01,5.487771187894622,0
DEAL000737,2016-03-18,2016-09-12,Target_000737,Acquirer_003014,,Technology,IT Services,Germany,Japan,withdrawn,cash,public,private,standard,unknown,synthetic,15.68,3.549225238150051,0
DEAL000738,2021-09-11,2022-01-17,Target_000738,Acquirer_003557,,Healthcare,Biotech,US,UK,withdrawn,cash,public,private,standard,no,synthetic,23.98,3.4687118095165705,0
DEAL000739,1999-04-23,1999-08-28,Target_000739,Acquirer_004014,323.5,Consumer,Retail,Germany,US,completed,cash,private,private,none,no,synthetic,19.97,5.474836860764703,1
DEAL000740,2012-08-16,2013-04-18,Target_000740,Acquirer_004875,615.4,Consumer,Telecom,China,China,completed,stock,public,public,standard,yes,synthetic,14.68,4.14161448788581,1
DEAL000741,2014-12-14,2015-08-26,Target_000741,Acquirer_002468,,Consumer,Media,US,UK,completed,unknown,public,public,standard,no,synthetic,14.66,3.857292069833108,1
DEAL000742,2007-09-08,2008-02-23,Target_000742,Acquirer_003693,1026.1,Consumer,Food & Beverage,India,US,completed,cash,public,private,standard,no,synthetic,19.37,4.598837920335902,1
DEAL000743,2006-12-20,2007-06-05,Target_000743,Acquirer_001077,46.9,Financials,Insurance,US,US,completed,cash,private,public,none,no,synthetic,15.92,4.5965081829739205,1
DEAL000744,2021-11-20,2022-08-12,Target_000744,Acquirer_004820,178.4,Energy,Oil & Gas,Canada,Japan,completed,cash,private,public,standard,no,synthetic,17.08,2.84586969743852,1
DEAL000745,2024-09-08,2025-03-19,Target_000745,Acquirer_001556,1084.4,Industrials,Transportation,US,US,completed,unknown,private,public,none,no,synthetic,16.93,8.887460576835755,1
DEAL000746,2022-10-17,2023-06-16,Target_000746,Acquirer_000783,76.6,Consumer,Food & Beverage,US,Germany,completed,cash,private,public,none,no,synthetic,14.29,5.242801449450198,1
DEAL000747,1997-10-17,1998-08-02,Target_000747,Acquirer_000533,149.8,Financials,Banks,UK,China,completed,cash,private,public,standard,no,synthetic,18.88,5.952079847181577,1
DEAL000748,2020-09-23,2021-07-29,Target_000748,Acquirer_001771,652.4,Technology,Software,India,US,completed,cash,public,private,standard,no,synthetic,26.14,2.1370746945091907,1
DEAL000749,2010-12-22,2011-08-03,Target_000749,Acquirer_001634,109.2,Materials,Metals & Mining,Canada,Japan,completed,cash,private,public,standard,yes,synthetic,13.87,3.908951313844012,1
DEAL000750,2005-12-15,2006-06-21,Target_000750,Acquirer_001001,224.4,Healthcare,Biotech,US,Japan,completed,cash,private,private,standard,no,synthetic,20.25,4.509854175563246,1
DEAL000751,2020-05-24,2021-01-27,Target_000751,Acquirer_003638,172.8,Industrials,Transportation,US,US,completed,mixed,public,public,standard,no,synthetic,24.22,2.8292710017388183,1
DEAL000752,2020-07-16,2020-11-09,Target_000752,Acquirer_003095,135.2,Industrials,Aerospace & Defense,US,Canada,cancelled,mixed,public,public,standard,no,synthetic,26.24,3.039950273893429,0
DEAL000753,1997-08-06,1998-01-16,Target_000753,Acquirer_000489,463.0,Technology,Semiconductors,US,US,completed,mixed,public,public,none,no,synthetic,20.49,5.886589014540689,1
DEAL000754,2003-04-09,2003-09-09,Target_000754,Acquirer_000398,1288.6,Industrials,Transportation,Japan,UK,withdrawn,cash,public,private,standard,no,synthetic,19.02,4.0379466573365965,0
DEAL000755,1999-01-07,1999-08-26,Target_000755,Acquirer_003735,82.6,Financials,Fintech,China,Canada,completed,cash,private,public,standard,no,synthetic,20.76,6.090607870893913,1
DEAL000756,1999-04-28,1999-08-07,Target_000756,Acquirer_003225,217.1,Consumer,Telecom,US,UK,withdrawn,mixed,public,public,standard,no,synthetic,19.05,5.2176567771851925,0
DEAL000757,2018-06-18,2018-11-06,Target_000757,Acquirer_001347,4693.9,Healthcare,Health Services,UK,US,withdrawn,stock,private,public,extended,no,synthetic,18.62,2.787527516205553,0
DEAL000758,2000-05-22,2001-02-18,Target_000758,Acquirer_001765,93.1,Materials,Chemicals,US,Australia,completed,cash,public,public,standard,no,synthetic,24.44,5.49062704454302,1
DEAL000759,2006-03-06,2006-10-16,Target_000759,Acquirer_001142,99.1,Materials,Construction Materials,India,US,completed,mixed,public,public,standard,no,synthetic,16.22,5.273017310797532,1
DEAL000760,2002-11-06,2003-07-02,Target_000760,Acquirer_004244,353.6,Energy,Renewables,India,Japan,completed,mixed,public,public,standard,no,synthetic,22.87,5.328775901354436,1
DEAL000761,2021-06-26,2021-12-17,Target_000761,Acquirer_000070,3171.7,Technology,Hardware,US,US,completed,stock,public,public,standard,no,synthetic,26.17,2.871421694476172,1
DEAL000762,2007-08-12,2008-02-11,Target_000762,Acquirer_004782,1096.9,Consumer,Telecom,India,India,completed,cash,public,public,none,yes,synthetic,28.98,4.6432249427889145,1
