deal_id,announcement_date,resolution_date,target_name,acquirer_name,deal_value_musd,industry,sector,target_country,acquirer_country,deal_status,payment_method,target_public,acquirer_public,regulatory_review,rumor_or_leak,source_notes,market_volatility_proxy,interest_rate_proxy,deal_completed,election_year,new_president_year,months_to_election,months_after_election,transition_year,deal_value_missing,deal_value_log,time_to_close_or_cancel,cross_border_deal,public_target,public_acquirer,rumor_or_leak_indicator,antitrust_risk_proxy
DEAL001646,2023-06-25,2024-02-05,Target_001646,Acquirer_001890,9.2,Energy,Renewables,Japan,Canada,completed,mixed,private,public,none,no,synthetic,21.47,7.135388681393851,1,0,0,17.0,0.0,0,0,2.322387720290225,225,1,0,1,0,0.15
DEAL001647,2010-03-20,2010-10-19,Target_001647,Acquirer_003868,92.8,Financials,Asset Management,India,US,completed,mixed,public,public,standard,no,synthetic,19.33,5.030281614032867,1,0,0,0.0,16.0,0,0,4.541164856012179,213,1,1,1,0,0.4
DEAL001648,2007-10-09,2008-07-20,Target_001648,Acquirer_002492,146.5,Materials,Metals & Mining,Germany,US,completed,unknown,public,public,standard,no,synthetic,22.05,4.35591151846627,1,0,0,13.0,0.0,0,0,4.993828175779875,285,1,1,1,0,0.4
DEAL001649,2011-10-10,2012-06-24,Target_001649,Acquirer_000714,418.5,Energy,Renewables,Germany,China,completed,cash,private,private,standard,yes,synthetic,15.64,4.18847798093583,1,0,0,13.0,0.0,0,0,6.0390635259072605,258,1,0,0,1,0.4
DEAL001650,2013-10-18,2014-06-07,Target_001650,Acquirer_002693,204.5,Technology,Semiconductors,India,Germany,completed,cash,public,private,standard,no,synthetic,20.42,3.616939934158776,1,0,1,0.0,11.0,0,0,5.32544603393629,232,1,1,0,0,0.65
DEAL001651,1999-10-13,2000-03-23,Target_001651,Acquirer_001161,35.0,Technology,IT Services,India,India,completed,cash,public,public,none,no,synthetic,18.82,5.589015614349479,1,0,0,13.0,0.0,0,0,3.58351893845611,162,0,1,1,0,0.0
DEAL001652,2007-01-15,2007-07-07,Target_001652,Acquirer_001602,190.4,Materials,Chemicals,US,Germany,completed,stock,public,public,none,no,synthetic,17.32,4.685044273272561,1,0,0,22.0,0.0,0,0,5.254365479018854,173,1,1,1,0,0.15
DEAL001653,1996-05-30,1996-11-07,Target_001653,Acquirer_002362,55.2,Financials,Fintech,US,US,withdrawn,cash,public,private,none,no,synthetic,17.16,5.918581764210438,0,1,0,6.0,0.0,1,0,4.028916756899646,161,0,1,0,0,0.0
DEAL001654,2008-11-24,2009-05-28,Target_001654,Acquirer_001846,120.4,Industrials,Transportation,France,France,completed,cash,public,public,standard,unknown,synthetic,29.67,4.040615990612392,1,1,0,0.0,0.0,1,0,4.799090878625398,185,0,1,1,0,0.25
DEAL001655,1998-07-26,1999-01-23,Target_001655,Acquirer_004204,118.6,Industrials,Transportation,Australia,Japan,completed,cash,public,public,none,no,synthetic,16.2,5.903036428582752,1,0,0,0.0,20.0,0,0,4.784152841516532,181,1,1,1,0,0.15
DEAL001656,2018-04-07,2018-11-22,Target_001656,Acquirer_003619,86.6,Financials,Fintech,India,Germany,completed,stock,private,private,none,no,synthetic,16.14,2.548395565097957,1,0,0,0.0,17.0,0,0,4.472780997942346,229,1,0,0,0,0.15
DEAL001657,2003-10-19,2004-03-31,Target_001657,Acquirer_003479,21.9,Financials,Fintech,US,UK,completed,stock,public,public,standard,yes,synthetic,20.87,5.082634111663875,1,0,0,13.0,0.0,0,0,3.131136910560194,164,1,1,1,1,0.4
DEAL001658,2019-01-25,2019-09-05,Target_001658,Acquirer_000803,282.5,Industrials,Transportation,India,China,completed,cash,private,public,standard,no,synthetic,18.05,3.473578901771977,1,0,0,22.0,0.0,0,0,5.647212123167807,223,1,0,1,0,0.4
DEAL001659,1998-11-23,1999-06-19,Target_001659,Acquirer_003581,257.4,Consumer,Food & Beverage,US,France,withdrawn,mixed,public,public,standard,yes,synthetic,18.5,5.284013303506385,0,0,0,0.0,24.0,0,0,5.554508771908447,208,1,1,1,1,0.4
DEAL001660,2024-04-12,2024-10-04,Target_001660,Acquirer_000202,310.9,Healthcare,Pharmaceuticals,Japan,India,completed,cash,public,public,standard,yes,synthetic,20.04,9.0,1,1,0,7.0,0.0,0,0,5.742682623613757,175,1,1,1,1,0.65
DEAL001661,2018-06-24,2019-02-08,Target_001661,Acquirer_001373,145.2,Consumer,Food & Beverage,Canada,UK,completed,mixed,public,public,standard,no,synthetic,21.84,2.860217733762881,1,0,0,0.0,19.0,0,0,4.9849755473156785,229,1,1,1,0,0.4
DEAL001662,2008-04-24,2008-11-19,Target_001662,Acquirer_002836,32.8,Consumer,Food & Beverage,Japan,India,completed,unknown,public,public,standard,unknown,synthetic,29.17,4.65169652837892,1,1,0,7.0,0.0,0,0,3.520460802488973,209,1,1,1,0,0.4
DEAL001663,1996-03-08,1996-11-28,Target_001663,Acquirer_002964,122.4,Healthcare,Pharmaceuticals,Japan,China,completed,stock,public,public,standard,unknown,synthetic,14.45,6.315340894813497,1,1,0,8.0,0.0,0,0,4.8154311114712876,265,1,1,1,0,0.65
DEAL001664,2023-07-01,2024-02-09,Target_001664,Acquirer_004738,372.3,Financials,Insurance,China,Australia,completed,cash,private,public,standard,yes,synthetic,13.05,7.370676558733181,1,0,0,16.0,0.0,0,0,5.922382385920538,223,1,0,1,1,0.4
DEAL001665,2000-10-16,2001-06-07,Target_001665,Acquirer_000765,671.4,Technology,Hardware,US,India,completed,cash,private,public,standard,no,synthetic,21.34,6.063375687002241,1,1,0,1.0,0.0,1,0,6.510853401534461,234,1,0,1,0,0.4
DEAL001666,1996-05-26,1996-08-16,Target_001666,Acquirer_003790,119.3,Financials,Banks,US,US,withdrawn,mixed,private,private,standard,no,synthetic,18.08,6.611160854751232,0,1,0,6.0,0.0,1,0,4.789988622980633,82,0,0,0,0,0.5
DEAL001667,2007-02-05,2007-09-20,Target_001667,Acquirer_004584,209.5,Industrials,Transportation,UK,China,completed,stock,public,public,standard,yes,synthetic,14.99,4.274266843712986,1,0,0,21.0,0.0,0,0,5.349485653122436,227,1,1,1,1,0.4
DEAL001668,2009-11-13,2010-02-28,Target_001668,Acquirer_004960,79.3,Energy,Renewables,UK,India,withdrawn,mixed,public,public,standard,yes,synthetic,20.13,4.837729028958639,0,0,1,0.0,12.0,0,0,4.385769620952716,107,1,1,1,1,0.4
DEAL001669,2022-11-16,2023-08-18,Target_001669,Acquirer_003341,856.2,Consumer,Retail,US,UK,completed,cash,private,public,none,no,synthetic,17.43,5.262389129212474,1,0,0,0.0,24.0,0,0,6.753671263599422,275,1,0,1,0,0.15
DEAL001670,1998-06-22,1999-06-07,Target_001670,Acquirer_000927,140.0,Consumer,Retail,US,UK,completed,mixed,public,public,standard,no,synthetic,20.7,6.619073657998459,1,0,0,0.0,19.0,0,0,4.948759890378168,350,1,1,1,0,0.4
DEAL001671,2011-08-04,2012-05-02,Target_001671,Acquirer_003522,857.2,Industrials,Machinery,US,France,completed,cash,private,public,standard,yes,synthetic,18.67,4.7807860630634,1,0,0,15.0,0.0,0,0,6.7548371725574246,272,1,0,1,1,0.4
DEAL001672,2005-06-10,2006-02-18,Target_001672,Acquirer_002302,2258.9,Materials,Construction Materials,Australia,US,completed,mixed,public,public,standard,no,synthetic,15.91,4.857663290006577,1,0,1,0.0,7.0,0,0,7.723075843499759,253,1,1,1,0,0.5
DEAL001673,2015-09-09,2016-01-08,Target_001673,Acquirer_003707,1661.5,Healthcare,Health Services,US,US,completed,stock,private,public,standard,no,synthetic,15.37,3.723721310239551,1,0,0,14.0,0.0,0,0,7.416077772530009,121,0,0,1,0,0.5
DEAL001674,2018-11-16,2019-03-17,Target_001674,Acquirer_004120,106.2,Technology,IT Services,Japan,Japan,withdrawn,cash,public,public,standard,yes,synthetic,20.73,2.9533325721771613,0,0,0,0.0,24.0,0,0,4.674696248636701,121,0,1,1,1,0.25
DEAL001675,2010-08-17,2011-03-12,Target_001675,Acquirer_000256,204.0,Financials,Banks,US,Canada,completed,stock,public,private,standard,no,synthetic,22.34,4.250371871432125,1,0,0,0.0,21.0,0,0,5.3230099791384085,207,1,1,0,0,0.65
DEAL001676,2007-02-24,2007-05-28,Target_001676,Acquirer_002741,702.4,Technology,IT Services,Australia,France,completed,mixed,private,public,none,no,synthetic,20.48,4.64240190446688,1,0,0,21.0,0.0,0,0,6.555925720039882,93,1,0,1,0,0.15
DEAL001677,2014-09-28,2015-05-26,Target_001677,Acquirer_000527,25.3,Technology,Hardware,Canada,China,completed,cash,private,public,standard,no,synthetic,15.38,3.716377166632471,1,0,0,0.0,22.0,0,0,3.269568939183719,240,1,0,1,0,0.4
DEAL001678,2018-09-25,2019-05-08,Target_001678,Acquirer_002547,655.0,Healthcare,Medical Devices,UK,Canada,completed,mixed,private,public,standard,no,synthetic,19.26,2.4730958534626826,1,0,0,0.0,22.0,0,0,6.486160788944089,225,1,0,1,0,0.4
DEAL001679,2019-01-11,2019-09-08,Target_001679,Acquirer_000689,4505.5,Financials,Fintech,Australia,Australia,completed,stock,private,public,standard,no,synthetic,19.03,3.672062377214981,1,0,0,22.0,0.0,0,0,8.413276077996464,240,0,0,1,0,0.35
DEAL001680,2009-07-30,2010-02-14,Target_001680,Acquirer_003661,32.5,Technology,Semiconductors,US,UK,completed,cash,public,public,standard,yes,synthetic,22.49,4.102481670238296,1,0,1,0.0,8.0,0,0,3.5115454388310208,199,1,1,1,1,0.65
DEAL001681,2006-01-21,2006-12-18,Target_001681,Acquirer_004272,108.2,Energy,Oil & Gas,Germany,Japan,completed,stock,private,public,standard,yes,synthetic,19.81,4.396445356840956,1,0,0,0.0,14.0,0,0,4.693181063310805,331,1,0,1,1,0.65
DEAL001682,2016-09-25,2017-07-31,Target_001682,Acquirer_002382,79.2,Healthcare,Pharmaceuticals,Japan,France,completed,mixed,public,public,extended,no,synthetic,19.39,3.179735220468596,1,1,0,2.0,0.0,1,0,4.384523514872469,309,1,1,1,0,0.9
DEAL001683,1996-01-18,1996-06-10,Target_001683,Acquirer_003442,814.2,Industrials,Aerospace & Defense,Canada,Germany,withdrawn,unknown,private,public,standard,yes,synthetic,17.19,5.922246310015403,0,1,0,10.0,0.0,0,0,6.703433481908515,144,1,0,1,1,0.65
DEAL001684,2000-10-28,2001-04-29,Target_001684,Acquirer_004851,463.7,Materials,Metals & Mining,France,UK,completed,stock,public,public,standard,no,synthetic,26.6,5.642932585634642,1,1,0,1.0,0.0,1,0,6.141392036090933,183,1,1,1,0,0.4
DEAL001685,2015-03-26,2015-08-03,Target_001685,Acquirer_002647,4530.0,Technology,Software,US,UK,completed,cash,public,private,standard,no,synthetic,20.39,3.6232386954765134,1,0,0,20.0,0.0,0,0,8.418697944667139,130,1,1,0,0,0.5
DEAL001686,2001-02-12,2001-07-16,Target_001686,Acquirer_002548,1356.2,Financials,Asset Management,US,Canada,withdrawn,cash,public,public,standard,no,synthetic,26.09,5.485082915955187,0,0,1,0.0,3.0,1,0,7.213179032910075,154,1,1,1,0,0.4
DEAL001687,2014-05-17,2015-02-12,Target_001687,Acquirer_003788,2197.4,Energy,Oil & Gas,US,Canada,completed,stock,public,public,standard,no,synthetic,21.35,3.1929110722438074,1,0,0,0.0,18.0,0,0,7.69548510202803,271,1,1,1,0,0.75
DEAL001688,2008-12-07,2009-03-11,Target_001688,Acquirer_002266,486.9,Consumer,Food & Beverage,India,Japan,failed,mixed,public,public,standard,no,synthetic,30.52,5.158252113119221,0,1,0,0.0,1.0,1,0,6.190110466821792,94,1,1,1,0,0.4
DEAL001689,2023-02-24,2023-10-05,Target_001689,Acquirer_000686,1224.0,Materials,Construction Materials,Australia,France,completed,cash,public,public,standard,no,synthetic,19.41,7.2136133403525,1,0,0,21.0,0.0,0,0,7.110696122978827,223,1,1,1,0,0.4
DEAL001690,2002-04-12,2002-10-26,Target_001690,Acquirer_004055,75.2,Consumer,Media,China,Australia,completed,cash,public,private,none,no,synthetic,22.62,4.838585509983153,1,0,0,0.0,17.0,0,0,4.333361462692601,197,1,1,0,0,0.15
DEAL001691,2023-05-22,2023-09-03,Target_001691,Acquirer_001442,18.6,Healthcare,Biotech,US,US,completed,stock,public,public,none,yes,synthetic,21.44,7.700908539372038,1,0,0,18.0,0.0,0,0,2.975529566236472,104,0,1,1,1,0.0
DEAL001692,1998-05-25,1999-02-02,Target_001692,Acquirer_003078,302.9,Materials,Chemicals,Canada,US,completed,cash,public,public,standard,no,synthetic,15.41,6.076852616784824,1,0,0,0.0,18.0,0,0,5.716698699922747,253,1,1,1,0,0.4
DEAL001693,2018-02-11,2018-06-07,Target_001693,Acquirer_001167,720.6,Financials,Insurance,Canada,UK,failed,cash,public,private,standard,no,synthetic,17.25,3.584775355587722,0,0,0,0.0,15.0,0,0,6.581470968748414,116,1,1,0,0,0.4
DEAL001694,2003-12-30,2004-09-09,Target_001694,Acquirer_004033,1421.1,Consumer,Telecom,Germany,China,completed,cash,public,public,standard,no,synthetic,22.22,5.177994674681786,1,0,0,11.0,0.0,0,0,7.259889931378651,254,1,1,1,0,0.65
DEAL001695,2008-02-02,2008-06-11,Target_001695,Acquirer_001975,60.6,Energy,Oil & Gas,US,US,completed,cash,public,public,none,no,synthetic,25.19,4.651153977357041,1,1,0,9.0,0.0,0,0,4.120661870539474,130,0,1,1,0,0.25
DEAL001696,1998-08-29,1999-01-06,Target_001696,Acquirer_001777,1242.2,Healthcare,Biotech,Australia,France,completed,unknown,private,public,standard,no,synthetic,15.63,5.328561562311507,1,0,0,0.0,21.0,0,0,7.125443979613383,130,1,0,1,0,0.4
DEAL001697,2002-12-25,2003-06-09,Target_001697,Acquirer_004355,36.8,Technology,Hardware,Germany,US,completed,stock,public,public,standard,yes,synthetic,20.92,5.0926398907511405,1,0,0,23.0,0.0,0,0,3.632309102625542,166,1,1,1,1,0.4
DEAL001698,2007-08-17,2008-05-03,Target_001698,Acquirer_001567,28.8,Industrials,Machinery,Australia,US,completed,cash,public,public,standard,no,synthetic,21.21,4.140163634396696,1,0,0,15.0,0.0,0,0,3.3945083935113587,260,1,1,1,0,0.4
DEAL001699,2021-05-25,2021-11-24,Target_001699,Acquirer_003615,2043.7,Consumer,Food & Beverage,India,India,completed,stock,private,public,standard,no,synthetic,19.34,3.690245393576204,1,0,1,0.0,6.0,1,0,7.623006358449008,183,0,0,1,0,0.35
DEAL001700,2005-11-23,2006-08-04,Target_001700,Acquirer_001047,422.2,Consumer,Retail,Germany,Canada,completed,cash,public,public,standard,no,synthetic,18.39,4.694378615548227,1,0,1,0.0,12.0,0,0,6.04784488054409,254,1,1,1,0,0.4
DEAL001701,2017-11-13,2018-03-26,Target_001701,Acquirer_000779,143.9,Industrials,Transportation,Japan,Japan,completed,cash,public,public,none,unknown,synthetic,15.93,3.3910951904087923,1,0,1,0.0,12.0,0,0,4.976043849326636,133,0,1,1,0,0.0
DEAL001702,2012-09-25,2013-03-20,Target_001702,Acquirer_004721,91.3,Industrials,Aerospace & Defense,China,US,cancelled,stock,public,public,standard,no,synthetic,17.16,4.073051065704497,0,1,0,2.0,0.0,1,0,4.525044141508807,176,1,1,1,0,0.65
DEAL001703,2005-09-02,2006-06-16,Target_001703,Acquirer_001385,458.6,Technology,IT Services,Australia,China,completed,stock,public,public,standard,no,synthetic,15.07,5.26526801910985,1,0,1,0.0,10.0,0,0,6.130356545974601,287,1,1,1,0,0.4
DEAL001704,2020-02-08,2020-07-02,Target_001704,Acquirer_003967,4243.9,Materials,Metals & Mining,Australia,US,completed,cash,public,public,standard,no,synthetic,26.83,3.1122438031011788,1,1,0,9.0,0.0,0,0,8.353473541341943,145,1,1,1,0,0.5
DEAL001705,2019-07-13,2020-04-06,Target_001705,Acquirer_002299,2201.2,Technology,IT Services,Japan,UK,completed,unknown,public,public,standard,no,synthetic,25.28,3.4751885076655373,1,0,0,16.0,0.0,0,0,7.697212139679491,268,1,1,1,0,0.5
DEAL001706,2012-07-04,2013-03-04,Target_001706,Acquirer_001912,289.8,Industrials,Machinery,India,Australia,completed,unknown,private,public,standard,yes,synthetic,16.39,4.438735292978002,1,1,0,4.0,0.0,1,0,5.672635745659364,243,1,0,1,1,0.4
DEAL001707,2000-02-15,2000-10-06,Target_001707,Acquirer_000365,250.3,Healthcare,Pharmaceuticals,India,Germany,completed,cash,private,public,standard,no,synthetic,21.93,6.36578704065781,1,1,0,9.0,0.0,0,0,5.526647444549546,234,1,0,1,0,0.65
DEAL001708,2022-03-16,2022-11-11,Target_001708,Acquirer_001955,537.1,Energy,Oil & Gas,Canada,Canada,completed,stock,public,public,standard,no,synthetic,20.38,4.656388978695684,1,0,0,0.0,16.0,0,0,6.288044416495374,240,0,1,1,0,0.5
DEAL001709,2009-02-24,2009-10-09,Target_001709,Acquirer_002181,35.5,Materials,Construction Materials,Japan,France,completed,mixed,private,public,none,no,synthetic,27.7,4.515493924290171,1,0,1,0.0,3.0,1,0,3.597312260588446,227,1,0,1,0,0.15
DEAL001710,2021-04-09,2022-02-19,Target_001710,Acquirer_000736,352.3,Consumer,Food & Beverage,Germany,China,completed,cash,private,public,standard,yes,synthetic,18.04,2.3907299404833164,1,0,1,0.0,5.0,1,0,5.8673175543650995,316,1,0,1,1,0.4
DEAL001711,1999-01-01,1999-05-09,Target_001711,Acquirer_000385,413.8,Materials,Chemicals,US,Canada,withdrawn,stock,public,public,none,no,synthetic,19.0,5.590086934734874,0,0,0,22.0,0.0,0,0,6.027796476355372,128,1,1,1,0,0.15
DEAL001712,2024-12-18,2025-08-04,Target_001712,Acquirer_000036,101.2,Technology,Semiconductors,Canada,Germany,completed,stock,private,public,standard,no,synthetic,17.53,9.0,1,1,0,0.0,1.0,1,0,4.626931677769604,229,1,0,1,0,0.65
DEAL001713,2002-08-27,2002-11-14,Target_001713,Acquirer_001059,713.6,Financials,Insurance,India,US,withdrawn,mixed,private,public,standard,unknown,synthetic,24.38,5.140542897125975,0,0,0,0.0,21.0,0,0,6.571722945589309,79,1,0,1,0,0.4
DEAL001714,2003-10-07,2004-01-22,Target_001714,Acquirer_000122,103.6,Technology,Software,US,Germany,withdrawn,cash,private,public,standard,no,synthetic,12.76,5.206407519657717,0,0,0,13.0,0.0,0,0,4.650143551630823,107,1,0,1,0,0.4
DEAL001715,2004-07-20,2005-03-07,Target_001715,Acquirer_004925,589.4,Materials,Chemicals,Germany,China,cancelled,mixed,public,private,standard,no,synthetic,18.64,4.831304805355141,0,1,0,4.0,0.0,1,0,6.380800273286263,230,1,1,0,0,0.4
DEAL001716,2024-05-25,2024-10-22,Target_001716,Acquirer_004375,568.8,Financials,Banks,US,Japan,withdrawn,unknown,public,public,standard,yes,synthetic,16.94,9.0,0,1,0,6.0,0.0,1,0,6.3452854220638075,150,1,1,1,1,0.65
DEAL001717,2018-06-11,2019-01-07,Target_001717,Acquirer_000248,41.8,Healthcare,Pharmaceuticals,US,US,completed,mixed,public,public,standard,no,synthetic,19.93,2.376870169277349,1,0,0,0.0,19.0,0,0,3.756538102587751,210,0,1,1,0,0.5
DEAL001718,2017-02-09,2017-10-26,Target_001718,Acquirer_002058,108.6,Healthcare,Biotech,US,Canada,completed,mixed,public,public,standard,yes,synthetic,22.23,2.822841298640261,1,0,1,0.0,3.0,1,0,4.696837374513915,259,1,1,1,1,0.4
DEAL001719,2005-02-04,2005-06-01,Target_001719,Acquirer_001881,20.6,Industrials,Machinery,US,China,withdrawn,cash,public,public,standard,no,synthetic,18.19,4.577218854827292,0,0,1,0.0,3.0,1,0,3.0726933146901194,117,1,1,1,0,0.4
DEAL001720,2002-12-25,2003-08-10,Target_001720,Acquirer_003756,70.4,Consumer,Food & Beverage,UK,Germany,completed,stock,private,private,standard,no,synthetic,24.25,5.6987723558185,1,0,0,23.0,0.0,0,0,4.268297869345539,228,1,0,0,0,0.4
DEAL001721,2018-04-18,2018-08-23,Target_001721,Acquirer_004279,132.1,Materials,Chemicals,Germany,US,completed,stock,public,public,none,yes,synthetic,19.56,3.1825885237659324,1,0,0,0.0,17.0,0,0,4.891100725401066,127,1,1,1,1,0.15
DEAL001722,2013-01-29,2013-10-07,Target_001722,Acquirer_001749,303.0,Technology,Hardware,Japan,UK,completed,cash,private,private,none,no,synthetic,18.81,3.9174914520269937,1,0,1,0.0,2.0,1,0,5.717027701406222,251,1,0,0,0,0.15
DEAL001723,2003-06-12,2004-02-05,Target_001723,Acquirer_003462,3747.4,Materials,Construction Materials,US,France,completed,cash,public,public,standard,no,synthetic,16.52,5.232625424954809,1,0,0,17.0,0.0,0,0,8.229084361249669,238,1,1,1,0,0.5
DEAL001724,2013-12-17,2014-07-31,Target_001724,Acquirer_001953,33.2,Industrials,Transportation,US,France,completed,mixed,private,private,standard,no,synthetic,18.96,3.6427383665472286,1,0,1,0.0,13.0,0,0,3.5322256440685598,226,1,0,0,0,0.4
DEAL001725,1996-11-05,1997-06-26,Target_001725,Acquirer_003302,28.6,Energy,Oil & Gas,Canada,US,completed,cash,public,public,standard,no,synthetic,16.54,5.981638055815784,1,1,0,0.0,0.0,1,0,3.3877743613300146,233,1,1,1,0,0.65
DEAL001726,2012-02-24,2012-10-30,Target_001726,Acquirer_000717,209.2,Financials,Fintech,US,Australia,completed,mixed,private,private,none,no,synthetic,15.14,3.6607393418823024,1,1,0,9.0,0.0,0,0,5.348059458442851,249,1,0,0,0,0.15
DEAL001727,1996-09-03,1997-04-27,Target_001727,Acquirer_001276,720.7,Materials,Chemicals,US,US,completed,stock,private,public,none,no,synthetic,19.41,5.957164666005204,1,1,0,2.0,0.0,1,0,6.581609540078228,236,0,0,1,0,0.0
DEAL001728,2022-03-22,2023-02-01,Target_001728,Acquirer_002152,793.6,Financials,Insurance,India,UK,completed,unknown,public,public,none,no,synthetic,20.09,4.405259492928857,1,0,0,0.0,16.0,0,0,6.677838843380498,316,1,1,1,0,0.15
DEAL001729,2018-01-30,2018-06-08,Target_001729,Acquirer_001244,231.0,Industrials,Machinery,US,UK,completed,cash,private,public,none,yes,synthetic,19.67,3.5503887971047687,1,0,0,0.0,14.0,0,0,5.44673737166631,129,1,0,1,1,0.15
DEAL001730,2023-04-02,2023-08-25,Target_001730,Acquirer_002971,30.6,Industrials,Machinery,US,US,completed,cash,private,public,none,no,synthetic,17.01,7.333173389130354,1,0,0,19.0,0.0,0,0,3.4531571205928664,145,0,0,1,0,0.0
DEAL001731,2022-08-19,2023-01-12,Target_001731,Acquirer_003968,247.5,Consumer,Retail,Australia,US,withdrawn,cash,public,public,standard,no,synthetic,13.42,5.505966755141699,0,0,0,0.0,21.0,0,0,5.5154428455366835,146,1,1,1,0,0.4
DEAL001732,2013-06-11,2013-10-23,Target_001732,Acquirer_004624,22.9,Healthcare,Pharmaceuticals,Japan,US,terminated,cash,public,public,standard,no,synthetic,16.2,4.073302695137358,0,0,1,0.0,7.0,0,0,3.173878458937465,134,1,1,1,0,0.65
DEAL001733,2000-09-19,2000-11-18,Target_001733,Acquirer_001291,151.6,Industrials,Transportation,US,US,cancelled,unknown,public,private,none,no,synthetic,22.7,5.02318064916654,0,1,0,2.0,0.0,1,0,5.027820118850356,60,0,1,0,0,0.0
DEAL001734,2017-04-06,2017-10-22,Target_001734,Acquirer_004578,1890.0,Consumer,Media,US,Japan,completed,mixed,public,public,standard,no,synthetic,18.05,3.414243600022964,1,0,1,0.0,5.0,1,0,7.544861068658458,199,1,1,1,0,0.4
